,rain_sum,temperature_2m_mean,city,,,,,,,,
26756,0.1,25.3,Ratnapura,,,,,,,,
26757,14.8,24.7,Ratnapura,,,,,,,,
26758,3.7,24.5,Ratnapura,,,,,,,,
26759,0.7,25.3,Ratnapura,,,,,,,,
26760,4.5,25.1,Ratnapura,,,,,,,,
26761,0.5,25.1,Ratnapura,,,,,,,,
26762,0,24.8,Ratnapura,,,,,,,,
26763,0,25.1,Ratnapura,,,,,,,,
26764,0,25.2,Ratnapura,,,,,,,,
26765,1.7,25.4,Ratnapura,,,,,,,,
26766,4.8,25.8,Ratnapura,,,,,,,,
26767,8.9,26.2,Ratnapura,,,,,,,,
26768,15.9,25.3,Ratnapura,,,,,,,,
26769,4.5,25.5,Ratnapura,,,,,,,,
26770,0,26.6,Ratnapura,,,,,,,,
26771,2.2,25.5,Ratnapura,,,,,,,,
26772,2.9,25.3,Ratnapura,,,,,,,,
26773,0,26.5,Ratnapura,,,,,,,,
26774,0.4,26.3,Ratnapura,,,,,,,,
26775,2,25.7,Ratnapura,,,,,,,,
26776,8.9,25.6,Ratnapura,,,,,,,,
26777,7.8,25.2,Ratnapura,,,,,,,,
26778,8.6,25.8,Ratnapura,,,,,,,,
26779,1.9,26.4,Ratnapura,,,,,,,,
26780,0.2,25.4,Ratnapura,,,,,,,,
26781,2.6,26.2,Ratnapura,,,,,,,,
26782,0,25.7,Ratnapura,,,,,,,,
26783,0.1,24.6,Ratnapura,,,,,,,,
26784,0,24.8,Ratnapura,,,,,,,,
26785,0,25.1,Ratnapura,,,,,,,,
26786,0,25.5,Ratnapura,,,,,,,,
26787,0,25.1,Ratnapura,,,,,,,,
26788,0,25.1,Ratnapura,,,,,,,,
26789,0,25.7,Ratnapura,,,,,,,,
26790,0.2,26.5,Ratnapura,,,,,,,,
26791,1.4,26.6,Ratnapura,,,,,,,,
26792,0.3,26.1,Ratnapura,,,,,,,,
26793,3.6,26.1,Ratnapura,,,,,,,,
26794,6.2,26.2,Ratnapura,,,,,,,,
26795,9.1,26.4,Ratnapura,,,,,,,,
26796,2.1,26.1,Ratnapura,,,,,,,,
26797,0,25.8,Ratnapura,,,,,,,,
26798,0,25.4,Ratnapura,,,,,,,,
26799,0,25.4,Ratnapura,,,,,,,,
26800,0,25.3,Ratnapura,,,,,,,,
26801,0,25.7,Ratnapura,,,,,,,,
26802,0,25.6,Ratnapura,,,,,,,,
26803,0,25.1,Ratnapura,,,,,,,,
26804,0,24.6,Ratnapura,,,,,,,,
26805,0,25.3,Ratnapura,,,,,,,,
26806,0,25.8,Ratnapura,,,,,,,,
26807,0.5,26.6,Ratnapura,,,,,,,,
26808,0.1,26.2,Ratnapura,,,,,,,,
26809,0.3,26.8,Ratnapura,,,,,,,,
26810,2.7,26.3,Ratnapura,,,,,,,,
26811,1.5,27.1,Ratnapura,,,,,,,,
26812,0,26.9,Ratnapura,,,,,,,,
26813,0,27,Ratnapura,,,,,,,,
26814,0.5,26.6,Ratnapura,,,,,,,,
26815,0,26.8,Ratnapura,,,,,,,,
26816,21.7,25.7,Ratnapura,,,,,,,,
26817,2.9,25.8,Ratnapura,,,,,,,,
26818,5.6,26.1,Ratnapura,,,,,,,,
26819,2.6,26.1,Ratnapura,,,,,,,,
26820,5.4,26.1,Ratnapura,,,,,,,,
26821,5.6,25.4,Ratnapura,,,,,,,,
26822,0,26.2,Ratnapura,,,,,,,,
26823,0,26.5,Ratnapura,,,,,,,,
26824,0,25.3,Ratnapura,,,,,,,,
26825,0,26.4,Ratnapura,,,,,,,,
26826,18.5,25.8,Ratnapura,,,,,,,,
26827,0,26.4,Ratnapura,,,,,,,,
26828,0.1,26.1,Ratnapura,,,,,,,,
26829,0,26.7,Ratnapura,,,,,,,,
26830,0.3,26.5,Ratnapura,,,,,,,,
26831,0.2,26.3,Ratnapura,,,,,,,,
26832,0.2,27.3,Ratnapura,,,,,,,,
26833,0,27.2,Ratnapura,,,,,,,,
26834,1.1,27.1,Ratnapura,,,,,,,,
26835,0.7,26.8,Ratnapura,,,,,,,,
26836,1.4,26.9,Ratnapura,,,,,,,,
26837,0.8,26.8,Ratnapura,,,,,,,,
26838,0.7,26.6,Ratnapura,,,,,,,,
26839,0,27.5,Ratnapura,,,,,,,,
26840,2.9,27.4,Ratnapura,,,,,,,,
26841,0.6,26.9,Ratnapura,,,,,,,,
26842,0.8,26.6,Ratnapura,,,,,,,,
26843,0.3,27.4,Ratnapura,,,,,,,,
26844,0,27.4,Ratnapura,,,,,,,,
26845,0,27,Ratnapura,,,,,,,,
26846,1.2,27.1,Ratnapura,,,,,,,,
26847,0,27.8,Ratnapura,,,,,,,,
26848,0,27.8,Ratnapura,,,,,,,,
26849,0.9,26.3,Ratnapura,,,,,,,,
26850,0,27.2,Ratnapura,,,,,,,,
26851,0,27.3,Ratnapura,,,,,,,,
26852,0.1,26.3,Ratnapura,,,,,,,,
26853,0,27.3,Ratnapura,,,,,,,,
26854,0.4,27.7,Ratnapura,,,,,,,,
26855,0.6,27.9,Ratnapura,,,,,,,,
26856,0.1,27.9,Ratnapura,,,,,,,,
26857,0.1,28,Ratnapura,,,,,,,,
26858,6,27.2,Ratnapura,,,,,,,,
26859,7.4,27.3,Ratnapura,,,,,,,,
26860,12,26.3,Ratnapura,,,,,,,,
26861,1.9,27,Ratnapura,,,,,,,,
26862,11.2,26.7,Ratnapura,,,,,,,,
26863,0.4,27.3,Ratnapura,,,,,,,,
26864,0.2,27.7,Ratnapura,,,,,,,,
26865,3.7,27.2,Ratnapura,,,,,,,,
26866,11.4,26.6,Ratnapura,,,,,,,,
26867,2.7,26.9,Ratnapura,,,,,,,,
26868,7.9,26.9,Ratnapura,,,,,,,,
26869,0.1,27.6,Ratnapura,,,,,,,,
26870,0.8,27.6,Ratnapura,,,,,,,,
26871,1,27.1,Ratnapura,,,,,,,,
26872,1.3,27.5,Ratnapura,,,,,,,,
26873,1.6,27.5,Ratnapura,,,,,,,,
26874,1.6,27.7,Ratnapura,,,,,,,,
26875,2.9,27.5,Ratnapura,,,,,,,,
26876,2,27.8,Ratnapura,,,,,,,,
26877,3,27.4,Ratnapura,,,,,,,,
26878,10.3,27.3,Ratnapura,,,,,,,,
26879,3.3,28,Ratnapura,,,,,,,,
26880,24.7,27.1,Ratnapura,,,,,,,,
26881,5.2,26.7,Ratnapura,,,,,,,,
26882,7.1,27,Ratnapura,,,,,,,,
26883,3.1,27,Ratnapura,,,,,,,,
26884,2.1,26.8,Ratnapura,,,,,,,,
26885,2.6,27.1,Ratnapura,,,,,,,,
26886,3.1,27.4,Ratnapura,,,,,,,,
26887,6.8,26.9,Ratnapura,,,,,,,,
26888,5.9,27.3,Ratnapura,,,,,,,,
26889,2.1,27.2,Ratnapura,,,,,,,,
26890,1.5,27.3,Ratnapura,,,,,,,,
26891,11,27,Ratnapura,,,,,,,,
26892,5,26.7,Ratnapura,,,,,,,,
26893,9.9,26.3,Ratnapura,,,,,,,,
26894,5.3,26.8,Ratnapura,,,,,,,,
26895,3.8,26.6,Ratnapura,,,,,,,,
26896,11.1,26.7,Ratnapura,,,,,,,,
26897,2.9,26.6,Ratnapura,,,,,,,,
26898,2.5,26.3,Ratnapura,,,,,,,,
26899,12.3,26.5,Ratnapura,,,,,,,,
26900,15.4,26.3,Ratnapura,,,,,,,,
26901,14.8,26,Ratnapura,,,,,,,,
26902,19.1,25.7,Ratnapura,,,,,,,,
26903,22.4,25.1,Ratnapura,,,,,,,,
26904,59.8,25.7,Ratnapura,,,,,,,,
26905,100.3,25,Ratnapura,,,,,,,,
26906,148.5,24.2,Ratnapura,,,,,,,,
26907,18.9,24.9,Ratnapura,,,,,,,,
26908,34,25.3,Ratnapura,,,,,,,,
26909,18.5,25.9,Ratnapura,,,,,,,,
26910,39.2,25.5,Ratnapura,,,,,,,,
26911,10.7,25.9,Ratnapura,,,,,,,,
26912,14.4,25.8,Ratnapura,,,,,,,,
26913,11.4,26,Ratnapura,,,,,,,,
26914,12.9,26.2,Ratnapura,,,,,,,,
26915,18.6,25.6,Ratnapura,,,,,,,,
26916,7.1,26,Ratnapura,,,,,,,,
26917,6.4,26.2,Ratnapura,,,,,,,,
26918,21.9,25.6,Ratnapura,,,,,,,,
26919,20.6,24.9,Ratnapura,,,,,,,,
26920,10.2,25,Ratnapura,,,,,,,,
26921,18,25.3,Ratnapura,,,,,,,,
26922,10.7,25.3,Ratnapura,,,,,,,,
26923,4.8,25.5,Ratnapura,,,,,,,,
26924,8.4,25.6,Ratnapura,,,,,,,,
26925,9.4,25.3,Ratnapura,,,,,,,,
26926,4.4,25.7,Ratnapura,,,,,,,,
26927,5.1,25.5,Ratnapura,,,,,,,,
26928,4.3,25.6,Ratnapura,,,,,,,,
26929,11,25.6,Ratnapura,,,,,,,,
26930,7.9,25.1,Ratnapura,,,,,,,,
26931,10.5,25.4,Ratnapura,,,,,,,,
26932,5,25.8,Ratnapura,,,,,,,,
26933,2,26,Ratnapura,,,,,,,,
26934,28,25,Ratnapura,,,,,,,,
26935,6,25.1,Ratnapura,,,,,,,,
26936,3.4,25.6,Ratnapura,,,,,,,,
26937,3.9,25.9,Ratnapura,,,,,,,,
26938,2.5,25.5,Ratnapura,,,,,,,,
26939,6.7,24.9,Ratnapura,,,,,,,,
26940,13.5,24.4,Ratnapura,,,,,,,,
26941,10,25,Ratnapura,,,,,,,,
26942,19.6,24.6,Ratnapura,,,,,,,,
26943,14.9,24.6,Ratnapura,,,,,,,,
26944,6.7,25.1,Ratnapura,,,,,,,,
26945,2.9,25.5,Ratnapura,,,,,,,,
26946,2,25.4,Ratnapura,,,,,,,,
26947,1.8,25.6,Ratnapura,,,,,,,,
26948,2.6,25.4,Ratnapura,,,,,,,,
26949,5.2,25.2,Ratnapura,,,,,,,,
26950,6.2,24.5,Ratnapura,,,,,,,,
26951,4.3,25.1,Ratnapura,,,,,,,,
26952,2.2,25.7,Ratnapura,,,,,,,,
26953,7.4,25.1,Ratnapura,,,,,,,,
26954,0.6,26.1,Ratnapura,,,,,,,,
26955,0.8,26.4,Ratnapura,,,,,,,,
26956,2.1,25.9,Ratnapura,,,,,,,,
26957,0.4,26.1,Ratnapura,,,,,,,,
26958,1.1,25.5,Ratnapura,,,,,,,,
26959,0.7,25.8,Ratnapura,,,,,,,,
26960,2.9,25.3,Ratnapura,,,,,,,,
26961,10.1,25.3,Ratnapura,,,,,,,,
26962,5.3,25,Ratnapura,,,,,,,,
26963,4.8,25.3,Ratnapura,,,,,,,,
26964,8.6,25.1,Ratnapura,,,,,,,,
26965,1.6,25.2,Ratnapura,,,,,,,,
26966,3.7,25.1,Ratnapura,,,,,,,,
26967,9,24.8,Ratnapura,,,,,,,,
26968,16.5,24.5,Ratnapura,,,,,,,,
26969,11.7,24.3,Ratnapura,,,,,,,,
26970,8,24.5,Ratnapura,,,,,,,,
26971,0.1,25.1,Ratnapura,,,,,,,,
26972,1.9,25.3,Ratnapura,,,,,,,,
26973,1.5,25,Ratnapura,,,,,,,,
26974,1.5,25,Ratnapura,,,,,,,,
26975,5.1,24.4,Ratnapura,,,,,,,,
26976,11.7,24.1,Ratnapura,,,,,,,,
26977,11.7,24.4,Ratnapura,,,,,,,,
26978,19.1,24.3,Ratnapura,,,,,,,,
26979,26.6,24.3,Ratnapura,,,,,,,,
26980,5,24.8,Ratnapura,,,,,,,,
26981,14,24.7,Ratnapura,,,,,,,,
26982,11.1,24.5,Ratnapura,,,,,,,,
26983,11.2,24.6,Ratnapura,,,,,,,,
26984,2.3,25,Ratnapura,,,,,,,,
26985,1.6,25.4,Ratnapura,,,,,,,,
26986,1.1,25.2,Ratnapura,,,,,,,,
26987,4,25.2,Ratnapura,,,,,,,,
26988,2.8,25.1,Ratnapura,,,,,,,,
26989,0.7,25.5,Ratnapura,,,,,,,,
26990,1.5,25.3,Ratnapura,,,,,,,,
26991,2.7,25.5,Ratnapura,,,,,,,,
26992,2.7,25.2,Ratnapura,,,,,,,,
26993,5,25,Ratnapura,,,,,,,,
26994,3.4,24.9,Ratnapura,,,,,,,,
26995,9.5,24.9,Ratnapura,,,,,,,,
26996,10.2,24.6,Ratnapura,,,,,,,,
26997,5.4,24.8,Ratnapura,,,,,,,,
26998,4.7,24.6,Ratnapura,,,,,,,,
26999,6.1,24.7,Ratnapura,,,,,,,,
27000,3.5,24.9,Ratnapura,,,,,,,,
27001,3.8,24.7,Ratnapura,,,,,,,,
27002,3.2,25,Ratnapura,,,,,,,,
27003,6.2,25,Ratnapura,,,,,,,,
27004,3.3,25,Ratnapura,,,,,,,,
27005,10.7,24.9,Ratnapura,,,,,,,,
27006,14.4,24.6,Ratnapura,,,,,,,,
27007,5.9,24.8,Ratnapura,,,,,,,,
27008,6.5,24.6,Ratnapura,,,,,,,,
27009,21.7,24.5,Ratnapura,,,,,,,,
27010,4.1,24.5,Ratnapura,,,,,,,,
27011,2.6,24.5,Ratnapura,,,,,,,,
27012,4,24.8,Ratnapura,,,,,,,,
27013,14.4,24.3,Ratnapura,,,,,,,,
27014,14,24.4,Ratnapura,,,,,,,,
27015,6.5,24.4,Ratnapura,,,,,,,,
27016,7.9,24,Ratnapura,,,,,,,,
27017,9.2,24.4,Ratnapura,,,,,,,,
27018,15.3,24.3,Ratnapura,,,,,,,,
27019,4.7,24.9,Ratnapura,,,,,,,,
27020,5.4,24.5,Ratnapura,,,,,,,,
27021,0.9,24.5,Ratnapura,,,,,,,,
27022,0.1,23.9,Ratnapura,,,,,,,,
27023,2.2,24.3,Ratnapura,,,,,,,,
27024,1.9,24.3,Ratnapura,,,,,,,,
27025,4.4,24.5,Ratnapura,,,,,,,,
27026,4.9,24.3,Ratnapura,,,,,,,,
27027,2.9,24.7,Ratnapura,,,,,,,,
27028,5.2,25,Ratnapura,,,,,,,,
27029,4.7,24.7,Ratnapura,,,,,,,,
27030,3.6,24.9,Ratnapura,,,,,,,,
27031,11.3,24.9,Ratnapura,,,,,,,,
27032,15.2,24.1,Ratnapura,,,,,,,,
27033,2.8,25,Ratnapura,,,,,,,,
27034,11.4,24.8,Ratnapura,,,,,,,,
27035,1.9,24.9,Ratnapura,,,,,,,,
27036,2.7,24.8,Ratnapura,,,,,,,,
27037,2.6,24.8,Ratnapura,,,,,,,,
27038,3.9,24.8,Ratnapura,,,,,,,,
27039,6.5,24.6,Ratnapura,,,,,,,,
27040,6.1,24.8,Ratnapura,,,,,,,,
27041,4.3,25.1,Ratnapura,,,,,,,,
27042,4.2,24.7,Ratnapura,,,,,,,,
27043,10.4,24.6,Ratnapura,,,,,,,,
27044,5.9,24.6,Ratnapura,,,,,,,,
27045,3.3,24.7,Ratnapura,,,,,,,,
27046,1,24.9,Ratnapura,,,,,,,,
27047,2.3,24.7,Ratnapura,,,,,,,,
27048,2.6,24.9,Ratnapura,,,,,,,,
27049,5,24.9,Ratnapura,,,,,,,,
27050,1.3,24.7,Ratnapura,,,,,,,,
27051,0,24.3,Ratnapura,,,,,,,,
27052,1.9,24.8,Ratnapura,,,,,,,,
27053,4.5,24.8,Ratnapura,,,,,,,,
27054,3.3,24.7,Ratnapura,,,,,,,,
27055,0.3,24.7,Ratnapura,,,,,,,,
27056,1.3,25,Ratnapura,,,,,,,,
27057,3.5,25.4,Ratnapura,,,,,,,,
27058,2,25.2,Ratnapura,,,,,,,,
27059,15,24.9,Ratnapura,,,,,,,,
27060,10,25.1,Ratnapura,,,,,,,,
27061,8.3,25.1,Ratnapura,,,,,,,,
27062,4.1,25.5,Ratnapura,,,,,,,,
27063,7.1,24.9,Ratnapura,,,,,,,,
27064,2.6,25.2,Ratnapura,,,,,,,,
27065,6.2,24.7,Ratnapura,,,,,,,,
27066,3.9,24.5,Ratnapura,,,,,,,,
27067,15.7,24.4,Ratnapura,,,,,,,,
27068,21.2,23.9,Ratnapura,,,,,,,,
27069,4.3,24.3,Ratnapura,,,,,,,,
27070,1.5,24.8,Ratnapura,,,,,,,,
27071,0.6,24.9,Ratnapura,,,,,,,,
27072,1.5,25.4,Ratnapura,,,,,,,,
27073,7.2,25.1,Ratnapura,,,,,,,,
27074,9.2,24.7,Ratnapura,,,,,,,,
27075,13.5,24.5,Ratnapura,,,,,,,,
27076,10.9,24.6,Ratnapura,,,,,,,,
27077,7.6,24.8,Ratnapura,,,,,,,,
27078,10.2,24.4,Ratnapura,,,,,,,,
27079,28.5,24,Ratnapura,,,,,,,,
27080,13.6,24.8,Ratnapura,,,,,,,,
27081,9.1,24.2,Ratnapura,,,,,,,,
27082,1.3,25.1,Ratnapura,,,,,,,,
27083,5.5,24.8,Ratnapura,,,,,,,,
27084,2.2,24.5,Ratnapura,,,,,,,,
27085,1.4,25.5,Ratnapura,,,,,,,,
27086,2.4,25.5,Ratnapura,,,,,,,,
27087,52.2,25.3,Ratnapura,,,,,,,,
27088,20.1,25.1,Ratnapura,,,,,,,,
27089,55.5,25,Ratnapura,,,,,,,,
27090,9.3,24.8,Ratnapura,,,,,,,,
27091,10.3,24.8,Ratnapura,,,,,,,,
27092,6.4,24.3,Ratnapura,,,,,,,,
27093,30.8,25.4,Ratnapura,,,,,,,,
27094,16.8,24.3,Ratnapura,,,,,,,,
27095,19.6,24.5,Ratnapura,,,,,,,,
27096,39.3,24.6,Ratnapura,,,,,,,,
27097,17.5,24.9,Ratnapura,,,,,,,,
27098,6.3,25,Ratnapura,,,,,,,,
27099,1.1,25.6,Ratnapura,,,,,,,,
27100,1.1,26,Ratnapura,,,,,,,,
27101,1.6,25,Ratnapura,,,,,,,,
27102,0,26.1,Ratnapura,,,,,,,,
27103,0.4,25,Ratnapura,,,,,,,,
27104,0,23.7,Ratnapura,,,,,,,,
27105,0,22.8,Ratnapura,,,,,,,,
27106,0.3,23.4,Ratnapura,,,,,,,,
27107,0.8,24.1,Ratnapura,,,,,,,,
27108,0,24.9,Ratnapura,,,,,,,,
27109,7.9,25.2,Ratnapura,,,,,,,,
27110,0,25.5,Ratnapura,,,,,,,,
27111,0.9,25.9,Ratnapura,,,,,,,,
27112,0.5,25.9,Ratnapura,,,,,,,,
27113,4.6,25.2,Ratnapura,,,,,,,,
27114,8.2,24.3,Ratnapura,,,,,,,,
27115,0.8,24.8,Ratnapura,,,,,,,,
27116,1.3,24.6,Ratnapura,,,,,,,,
27117,3.2,24.2,Ratnapura,,,,,,,,
27118,6.8,23.8,Ratnapura,,,,,,,,
27119,1.6,24.2,Ratnapura,,,,,,,,
27120,0,25.2,Ratnapura,,,,,,,,
27121,9,25.1,Ratnapura,,,,,,,,
27122,4.2,25.7,Ratnapura,,,,,,,,
27123,1.1,25.4,Ratnapura,,,,,,,,
27124,1.8,24.9,Ratnapura,,,,,,,,
27125,9.5,24.9,Ratnapura,,,,,,,,
27126,1.5,24.9,Ratnapura,,,,,,,,
27127,0.6,25.5,Ratnapura,,,,,,,,
27128,0,23.7,Ratnapura,,,,,,,,
27129,0,23.7,Ratnapura,,,,,,,,
27130,0,23.5,Ratnapura,,,,,,,,
27131,0,24.9,Ratnapura,,,,,,,,
27132,9,25.4,Ratnapura,,,,,,,,
27133,24.5,24.9,Ratnapura,,,,,,,,
27134,3.7,24.8,Ratnapura,,,,,,,,
27135,0.3,25.4,Ratnapura,,,,,,,,
27136,0.2,25.6,Ratnapura,,,,,,,,
27137,15,25,Ratnapura,,,,,,,,
27138,3.1,25.3,Ratnapura,,,,,,,,
27139,9.3,25.2,Ratnapura,,,,,,,,
27140,0,23.7,Ratnapura,,,,,,,,
27141,0,23.2,Ratnapura,,,,,,,,
27142,0,23.3,Ratnapura,,,,,,,,
27143,0,23.7,Ratnapura,,,,,,,,
27144,0,23.4,Ratnapura,,,,,,,,
27145,0,23.3,Ratnapura,,,,,,,,
27146,0,23.7,Ratnapura,,,,,,,,
27147,0,24.4,Ratnapura,,,,,,,,
27148,0,24.4,Ratnapura,,,,,,,,
27149,0,24.7,Ratnapura,,,,,,,,
27150,0.6,24.7,Ratnapura,,,,,,,,
27151,0.1,25.8,Ratnapura,,,,,,,,
27152,0,25.4,Ratnapura,,,,,,,,
27153,0,24.9,Ratnapura,,,,,,,,
27154,0,25.1,Ratnapura,,,,,,,,
27155,0,25.4,Ratnapura,,,,,,,,
27156,0,25.2,Ratnapura,,,,,,,,
27157,0.9,25.6,Ratnapura,,,,,,,,
27158,9.1,24.5,Ratnapura,,,,,,,,
27159,4.8,24.4,Ratnapura,,,,,,,,
27160,25.4,24.4,Ratnapura,,,,,,,,
27161,21.7,24.9,Ratnapura,,,,,,,,
27162,13.8,25.1,Ratnapura,,,,,,,,
27163,46.9,24,Ratnapura,,,,,,,,
27164,9.9,24.9,Ratnapura,,,,,,,,
27165,8.1,25.3,Ratnapura,,,,,,,,
27166,30.5,24.6,Ratnapura,,,,,,,,
27167,1.7,25.1,Ratnapura,,,,,,,,
27168,0.4,25,Ratnapura,,,,,,,,
27169,0,24.7,Ratnapura,,,,,,,,
27170,0,23.7,Ratnapura,,,,,,,,
27171,0.1,23.5,Ratnapura,,,,,,,,
27172,0,24.5,Ratnapura,,,,,,,,
27173,0,24.9,Ratnapura,,,,,,,,
27174,0,24.7,Ratnapura,,,,,,,,
27175,1.2,25.2,Ratnapura,,,,,,,,
27176,0,25.3,Ratnapura,,,,,,,,
27177,0.4,25.6,Ratnapura,,,,,,,,
27178,0.6,25.9,Ratnapura,,,,,,,,
27179,0.5,25.2,Ratnapura,,,,,,,,
27180,0,26.2,Ratnapura,,,,,,,,
27181,4.8,25.3,Ratnapura,,,,,,,,
27182,0.6,25.4,Ratnapura,,,,,,,,
27183,0.3,26,Ratnapura,,,,,,,,
27184,0,26,Ratnapura,,,,,,,,
27185,2.1,25.2,Ratnapura,,,,,,,,
27186,27.3,24.7,Ratnapura,,,,,,,,
27187,9.2,24.3,Ratnapura,,,,,,,,
27188,0,24.6,Ratnapura,,,,,,,,
27189,0.3,24.8,Ratnapura,,,,,,,,
27190,3.3,24.9,Ratnapura,,,,,,,,
27191,1.3,24.8,Ratnapura,,,,,,,,
27192,5.9,24.8,Ratnapura,,,,,,,,
27193,10.2,23.6,Ratnapura,,,,,,,,
27194,0.2,25.3,Ratnapura,,,,,,,,
27195,13.6,25.3,Ratnapura,,,,,,,,
27196,26.1,24.5,Ratnapura,,,,,,,,
27197,5,25,Ratnapura,,,,,,,,
27198,1,25.6,Ratnapura,,,,,,,,
27199,4.1,25.5,Ratnapura,,,,,,,,
27200,0,26,Ratnapura,,,,,,,,
27201,0.8,26.3,Ratnapura,,,,,,,,
27202,2.1,26.1,Ratnapura,,,,,,,,
27203,5,26,Ratnapura,,,,,,,,
27204,5.1,25.7,Ratnapura,,,,,,,,
27205,10.1,25.3,Ratnapura,,,,,,,,
27206,7.8,24.7,Ratnapura,,,,,,,,
27207,8.6,25.6,Ratnapura,,,,,,,,
27208,13.3,25.7,Ratnapura,,,,,,,,
27209,3.7,25.7,Ratnapura,,,,,,,,
27210,42.5,25.3,Ratnapura,,,,,,,,
27211,2.7,25.1,Ratnapura,,,,,,,,
27212,0.2,25.8,Ratnapura,,,,,,,,
27213,2.1,25.7,Ratnapura,,,,,,,,
27214,2.2,25.6,Ratnapura,,,,,,,,
27215,1.7,25.3,Ratnapura,,,,,,,,
27216,0.7,25.9,Ratnapura,,,,,,,,
27217,0,26.1,Ratnapura,,,,,,,,
27218,0.4,25.6,Ratnapura,,,,,,,,
27219,0.5,25.7,Ratnapura,,,,,,,,
27220,3.5,24.7,Ratnapura,,,,,,,,
27221,0.3,25.5,Ratnapura,,,,,,,,
27222,4.5,25.2,Ratnapura,,,,,,,,
27223,3.1,25.3,Ratnapura,,,,,,,,
27224,58.5,25.4,Ratnapura,,,,,,,,
27225,6.9,26.1,Ratnapura,,,,,,,,
27226,11,25.8,Ratnapura,,,,,,,,
27227,4.9,25.8,Ratnapura,,,,,,,,
27228,4.4,25.5,Ratnapura,,,,,,,,
27229,3.2,25.7,Ratnapura,,,,,,,,
27230,5.9,25.5,Ratnapura,,,,,,,,
27231,2.1,26,Ratnapura,,,,,,,,
27232,4.6,25.9,Ratnapura,,,,,,,,
27233,1.9,26,Ratnapura,,,,,,,,
27234,3.2,26.1,Ratnapura,,,,,,,,
27235,3,25.8,Ratnapura,,,,,,,,
27236,1.6,26,Ratnapura,,,,,,,,
27237,14.7,26.1,Ratnapura,,,,,,,,
27238,53.9,25.7,Ratnapura,,,,,,,,
27239,16.7,25.2,Ratnapura,,,,,,,,
27240,3.3,25.7,Ratnapura,,,,,,,,
27241,2,26.2,Ratnapura,,,,,,,,
27242,4.3,26.5,Ratnapura,,,,,,,,
27243,3.6,26.6,Ratnapura,,,,,,,,
27244,0.2,26.6,Ratnapura,,,,,,,,
27245,0.5,26.5,Ratnapura,,,,,,,,
27246,1.1,26.1,Ratnapura,,,,,,,,
27247,2.3,26.1,Ratnapura,,,,,,,,
27248,2.6,26.2,Ratnapura,,,,,,,,
27249,4.1,26.3,Ratnapura,,,,,,,,
27250,3.1,26.2,Ratnapura,,,,,,,,
27251,3.8,26.1,Ratnapura,,,,,,,,
27252,3.2,26.2,Ratnapura,,,,,,,,
27253,1.5,26.1,Ratnapura,,,,,,,,
27254,0.5,26.2,Ratnapura,,,,,,,,
27255,2.4,26.2,Ratnapura,,,,,,,,
27256,2.1,26.3,Ratnapura,,,,,,,,
27257,11.5,25.8,Ratnapura,,,,,,,,
27258,3.5,25.6,Ratnapura,,,,,,,,
27259,3.6,25.7,Ratnapura,,,,,,,,
27260,4.2,26.5,Ratnapura,,,,,,,,
27261,5.5,26.7,Ratnapura,,,,,,,,
27262,7.7,25.9,Ratnapura,,,,,,,,
27263,8.5,25.8,Ratnapura,,,,,,,,
27264,6.3,25.9,Ratnapura,,,,,,,,
27265,7.1,25.9,Ratnapura,,,,,,,,
27266,9.3,26.3,Ratnapura,,,,,,,,
27267,8.5,25.8,Ratnapura,,,,,,,,
27268,1.8,26.3,Ratnapura,,,,,,,,
27269,4.6,26.4,Ratnapura,,,,,,,,
27270,7.6,26,Ratnapura,,,,,,,,
27271,6.6,26.1,Ratnapura,,,,,,,,
27272,5.5,26.1,Ratnapura,,,,,,,,
27273,4.6,26.6,Ratnapura,,,,,,,,
27274,13.8,25.2,Ratnapura,,,,,,,,
27275,15.5,25.8,Ratnapura,,,,,,,,
27276,7.7,25.7,Ratnapura,,,,,,,,
27277,8.6,25.6,Ratnapura,,,,,,,,
27278,10,25.2,Ratnapura,,,,,,,,
27279,9.1,25.5,Ratnapura,,,,,,,,
27280,14.3,25.7,Ratnapura,,,,,,,,
27281,16.9,24.8,Ratnapura,,,,,,,,
27282,14.7,25.1,Ratnapura,,,,,,,,
27283,6.2,25.6,Ratnapura,,,,,,,,
27284,12.8,25.6,Ratnapura,,,,,,,,
27285,20.2,25.6,Ratnapura,,,,,,,,
27286,31.3,24.7,Ratnapura,,,,,,,,
27287,18.6,24.6,Ratnapura,,,,,,,,
27288,24.9,25.1,Ratnapura,,,,,,,,
27289,20.7,24.6,Ratnapura,,,,,,,,
27290,7.1,25.1,Ratnapura,,,,,,,,
27291,9.2,25.6,Ratnapura,,,,,,,,
27292,9.1,25.1,Ratnapura,,,,,,,,
27293,14.4,25.5,Ratnapura,,,,,,,,
27294,6.6,25,Ratnapura,,,,,,,,
27295,1.7,25.7,Ratnapura,,,,,,,,
27296,4.9,25.5,Ratnapura,,,,,,,,
27297,3.6,25.1,Ratnapura,,,,,,,,
27298,3.6,25,Ratnapura,,,,,,,,
27299,5.1,25.4,Ratnapura,,,,,,,,
27300,3.5,25.6,Ratnapura,,,,,,,,
27301,6.7,25.1,Ratnapura,,,,,,,,
27302,6.8,25.3,Ratnapura,,,,,,,,
27303,7.3,25.2,Ratnapura,,,,,,,,
27304,3.3,25.6,Ratnapura,,,,,,,,
27305,6.5,25.5,Ratnapura,,,,,,,,
