,rain_sum,temperature_2m_mean,city,,,,,,,,,,
55771,8.2,26.3,Galle,,,,,,,,,,
55772,1,26.9,Galle,,,,,,,,,,
55773,0,27.4,Galle,,,,,,,,,,
55774,0,27.5,Galle,,,,,,,,,,
55775,0,27.7,Galle,,,,,,,,,,
55776,0,28.1,Galle,,,,,,,,,,
55777,4.6,27.4,Galle,,,,,,,,,,
55778,2.2,27.4,Galle,,,,,,,,,,
55779,1.3,27.8,Galle,,,,,,,,,,
55780,7.9,26.9,Galle,,,,,,,,,,
55781,7.3,25.9,Galle,,,,,,,,,,
55782,6.2,25.8,Galle,,,,,,,,,,
55783,2.8,26.6,Galle,,,,,,,,,,
55784,10.9,26.1,Galle,,,,,,,,,,
55785,8.5,26.7,Galle,,,,,,,,,,
55786,9.9,26.1,Galle,,,,,,,,,,
55787,8.1,26.8,Galle,,,,,,,,,,
55788,4.2,26.8,Galle,,,,,,,,,,
55789,14.4,26,Galle,,,,,,,,,,
55790,1.7,27,Galle,,,,,,,,,,
55791,7,26.2,Galle,,,,,,,,,,
55792,5,26.4,Galle,,,,,,,,,,
55793,5.9,26.1,Galle,,,,,,,,,,
55794,6.2,26.7,Galle,,,,,,,,,,
55795,7.9,26.7,Galle,,,,,,,,,,
55796,7.3,26.7,Galle,,,,,,,,,,
55797,5.3,26.9,Galle,,,,,,,,,,
55798,7.9,27,Galle,,,,,,,,,,
55799,1,27.5,Galle,,,,,,,,,,
55800,0.1,27.5,Galle,,,,,,,,,,
55801,1.4,27.3,Galle,,,,,,,,,,
55802,4.2,26.6,Galle,,,,,,,,,,
55803,7.5,26.3,Galle,,,,,,,,,,
55804,24.8,25.7,Galle,,,,,,,,,,
55805,7.2,25.9,Galle,,,,,,,,,,
55806,0.7,26.8,Galle,,,,,,,,,,
55807,7.2,27,Galle,,,,,,,,,,
55808,10.9,27,Galle,,,,,,,,,,
55809,3.3,26.5,Galle,,,,,,,,,,
55810,9.1,26.3,Galle,,,,,,,,,,
55811,27.4,25.9,Galle,,,,,,,,,,
55812,10.9,26.4,Galle,,,,,,,,,,
55813,5,27.2,Galle,,,,,,,,,,
55814,2.4,27.8,Galle,,,,,,,,,,
55815,4.8,27.2,Galle,,,,,,,,,,
55816,13.4,26.2,Galle,,,,,,,,,,
55817,7.6,26.5,Galle,,,,,,,,,,
55818,14.1,26.4,Galle,,,,,,,,,,
55819,9.5,26.5,Galle,,,,,,,,,,
55820,4.1,27.3,Galle,,,,,,,,,,
55821,8.6,27,Galle,,,,,,,,,,
55822,6.4,27,Galle,,,,,,,,,,
55823,1.9,27,Galle,,,,,,,,,,
55824,39.4,26.7,Galle,,,,,,,,,,
55825,25.9,26.1,Galle,,,,,,,,,,
55826,30.3,25.7,Galle,,,,,,,,,,
55827,26.9,25.7,Galle,,,,,,,,,,
55828,4.3,26.5,Galle,,,,,,,,,,
55829,2.5,26.6,Galle,,,,,,,,,,
55830,8.9,26.4,Galle,,,,,,,,,,
55831,7.1,26.8,Galle,,,,,,,,,,
55832,2.9,26.9,Galle,,,,,,,,,,
55833,4.9,26.6,Galle,,,,,,,,,,
55834,9.2,26.7,Galle,,,,,,,,,,
55835,5.7,27,Galle,,,,,,,,,,
55836,13.7,26.4,Galle,,,,,,,,,,
55837,12.7,26.2,Galle,,,,,,,,,,
55838,20.8,25.8,Galle,,,,,,,,,,
55839,22,25.3,Galle,,,,,,,,,,
55840,5.8,25.9,Galle,,,,,,,,,,
55841,4,26.6,Galle,,,,,,,,,,
55842,4.6,25.6,Galle,,,,,,,,,,
55843,10.7,25.5,Galle,,,,,,,,,,
55844,17.9,24.9,Galle,,,,,,,,,,
55845,3.7,26.5,Galle,,,,,,,,,,
55846,1.3,27.2,Galle,,,,,,,,,,
55847,0,27.3,Galle,,,,,,,,,,
55848,0,27.3,Galle,,,,,,,,,,
55849,0,27.3,Galle,,,,,,,,,,
55850,0.6,27.4,Galle,,,,,,,,,,
55851,61.1,26.3,Galle,,,,,,,,,,
55852,24.5,26.1,Galle,,,,,,,,,,
55853,9.2,26.6,Galle,,,,,,,,,,
55854,11.4,26.2,Galle,,,,,,,,,,
55855,1.2,26.7,Galle,,,,,,,,,,
55856,7.6,26.3,Galle,,,,,,,,,,
55857,1.9,26.7,Galle,,,,,,,,,,
55858,1,26.6,Galle,,,,,,,,,,
55859,13.4,26,Galle,,,,,,,,,,
55860,18.6,26.2,Galle,,,,,,,,,,
55861,21.9,25.9,Galle,,,,,,,,,,
55862,20.5,25.7,Galle,,,,,,,,,,
55863,7.4,25.9,Galle,,,,,,,,,,
55864,4.5,26.1,Galle,,,,,,,,,,
55865,8.9,25.7,Galle,,,,,,,,,,
55866,10.4,25.1,Galle,,,,,,,,,,
55867,15.3,25.9,Galle,,,,,,,,,,
55868,4.8,26.4,Galle,,,,,,,,,,
55869,0.2,26.2,Galle,,,,,,,,,,
55870,0,26.3,Galle,,,,,,,,,,
55871,7.5,26.5,Galle,,,,,,,,,,
55872,3.7,26.7,Galle,,,,,,,,,,
55873,6.9,26.4,Galle,,,,,,,,,,
55874,2.5,26.4,Galle,,,,,,,,,,
55875,5.1,26.4,Galle,,,,,,,,,,
55876,2.1,26.5,Galle,,,,,,,,,,
55877,3.8,27,Galle,,,,,,,,,,
55878,9.5,26.4,Galle,,,,,,,,,,
55879,13.9,26.7,Galle,,,,,,,,,,
55880,11,26.1,Galle,,,,,,,,,,
55881,5.6,26.5,Galle,,,,,,,,,,
55882,8.4,26.2,Galle,,,,,,,,,,
55883,0.4,26.9,Galle,,,,,,,,,,
55884,0.4,27.2,Galle,,,,,,,,,,
55885,1.8,26.9,Galle,,,,,,,,,,
55886,1.9,26.9,Galle,,,,,,,,,,
55887,44,26,Galle,,,,,,,,,,
55888,13.9,26.2,Galle,,,,,,,,,,
55889,18.7,25.9,Galle,,,,,,,,,,
55890,9,25.2,Galle,,,,,,,,,,
55891,3.4,26.6,Galle,,,,,,,,,,
55892,34.8,25.7,Galle,,,,,,,,,,
55893,28.4,25.3,Galle,,,,,,,,,,
55894,53.8,25.3,Galle,,,,,,,,,,
55895,116.5,24.6,Galle,,,,,,,,,,
55896,3.2,25.3,Galle,,,,,,,,,,
55897,0,25.6,Galle,,,,,,,,,,
55898,3.1,25.3,Galle,,,,,,,,,,
55899,0,26.5,Galle,,,,,,,,,,
55900,0.5,26.4,Galle,,,,,,,,,,
55901,0.9,27.2,Galle,,,,,,,,,,
55902,0.4,26.7,Galle,,,,,,,,,,
55903,0,26.6,Galle,,,,,,,,,,
55904,1,26.8,Galle,,,,,,,,,,
55905,2.1,26.9,Galle,,,,,,,,,,
55906,1.4,26.6,Galle,,,,,,,,,,
55907,35.8,25.4,Galle,,,,,,,,,,
55908,2.8,26.2,Galle,,,,,,,,,,
55909,1.1,26.3,Galle,,,,,,,,,,
55910,0.7,26.4,Galle,,,,,,,,,,
55911,1.2,26.1,Galle,,,,,,,,,,
55912,1.2,25.9,Galle,,,,,,,,,,
55913,0.5,25.9,Galle,,,,,,,,,,
55914,0,25.7,Galle,,,,,,,,,,
55915,2.5,25.8,Galle,,,,,,,,,,
55916,2.2,26,Galle,,,,,,,,,,
55917,0.6,26.6,Galle,,,,,,,,,,
55918,0.2,26.8,Galle,,,,,,,,,,
55919,0.6,26.7,Galle,,,,,,,,,,
55920,0.3,26.8,Galle,,,,,,,,,,
55921,0,26.7,Galle,,,,,,,,,,
55922,0,26.5,Galle,,,,,,,,,,
55923,0.1,25.9,Galle,,,,,,,,,,
55924,0.2,26.7,Galle,,,,,,,,,,
55925,3.5,26.2,Galle,,,,,,,,,,
55926,7.2,26.2,Galle,,,,,,,,,,
55927,0.5,26.7,Galle,,,,,,,,,,
55928,0,26.9,Galle,,,,,,,,,,
55929,0.4,26.8,Galle,,,,,,,,,,
55930,10.8,26.1,Galle,,,,,,,,,,
55931,1.4,26.3,Galle,,,,,,,,,,
55932,6.9,26.5,Galle,,,,,,,,,,
55933,1.4,27.1,Galle,,,,,,,,,,
55934,2.2,27.1,Galle,,,,,,,,,,
55935,0.8,26.4,Galle,,,,,,,,,,
55936,0.6,27.2,Galle,,,,,,,,,,
55937,2,27,Galle,,,,,,,,,,
55938,1.2,26.7,Galle,,,,,,,,,,
55939,2.1,26.7,Galle,,,,,,,,,,
55940,1.5,27.2,Galle,,,,,,,,,,
55941,6.7,26.5,Galle,,,,,,,,,,
55942,6.9,26.2,Galle,,,,,,,,,,
55943,10.9,26.2,Galle,,,,,,,,,,
55944,4.8,26.5,Galle,,,,,,,,,,
55945,6,26.7,Galle,,,,,,,,,,
55946,2.3,26.6,Galle,,,,,,,,,,
55947,0,26.5,Galle,,,,,,,,,,
55948,0,26.2,Galle,,,,,,,,,,
55949,0.4,25.5,Galle,,,,,,,,,,
55950,0,26,Galle,,,,,,,,,,
55951,0,26,Galle,,,,,,,,,,
55952,0,26.6,Galle,,,,,,,,,,
55953,0.5,27,Galle,,,,,,,,,,
55954,1.4,26.7,Galle,,,,,,,,,,
55955,1.1,27,Galle,,,,,,,,,,
55956,0,27.3,Galle,,,,,,,,,,
55957,0,28,Galle,,,,,,,,,,
55958,2.5,27.2,Galle,,,,,,,,,,
55959,12.9,26.3,Galle,,,,,,,,,,
55960,2.6,26.4,Galle,,,,,,,,,,
55961,2.8,26.9,Galle,,,,,,,,,,
55962,1.9,27.4,Galle,,,,,,,,,,
55963,0.2,27.6,Galle,,,,,,,,,,
55964,0.8,26.6,Galle,,,,,,,,,,
55965,0.2,27.9,Galle,,,,,,,,,,
55966,0.4,28.1,Galle,,,,,,,,,,
55967,0.1,28,Galle,,,,,,,,,,
55968,0,28.3,Galle,,,,,,,,,,
55969,0,27.7,Galle,,,,,,,,,,
55970,0.9,27,Galle,,,,,,,,,,
55971,0,27.9,Galle,,,,,,,,,,
55972,3.6,27.8,Galle,,,,,,,,,,
55973,15.4,26,Galle,,,,,,,,,,
55974,19.7,25.5,Galle,,,,,,,,,,
55975,0,27.7,Galle,,,,,,,,,,
55976,0,28,Galle,,,,,,,,,,
55977,2.4,27.6,Galle,,,,,,,,,,
55978,2.4,27.1,Galle,,,,,,,,,,
55979,0.5,27.3,Galle,,,,,,,,,,
55980,0,27.9,Galle,,,,,,,,,,
55981,0,28,Galle,,,,,,,,,,
55982,0,28.1,Galle,,,,,,,,,,
55983,0,28.1,Galle,,,,,,,,,,
55984,0,28,Galle,,,,,,,,,,
55985,0,28.1,Galle,,,,,,,,,,
55986,0.9,27.9,Galle,,,,,,,,,,
55987,9.1,27.5,Galle,,,,,,,,,,
55988,6.5,27.6,Galle,,,,,,,,,,
55989,10.2,27.7,Galle,,,,,,,,,,
55990,8.4,27.7,Galle,,,,,,,,,,
55991,6.4,27.4,Galle,,,,,,,,,,
55992,9.1,26.5,Galle,,,,,,,,,,
55993,1.2,27.7,Galle,,,,,,,,,,
55994,5,28.3,Galle,,,,,,,,,,
55995,3.3,28.6,Galle,,,,,,,,,,
55996,4,28.5,Galle,,,,,,,,,,
55997,5.8,27.7,Galle,,,,,,,,,,
55998,19.8,26.9,Galle,,,,,,,,,,
55999,2.3,27.3,Galle,,,,,,,,,,
56000,3.1,28.2,Galle,,,,,,,,,,
56001,6.1,27.6,Galle,,,,,,,,,,
56002,2.8,27.7,Galle,,,,,,,,,,
56003,7.3,27.5,Galle,,,,,,,,,,
56004,8.4,26,Galle,,,,,,,,,,
56005,2.8,27.9,Galle,,,,,,,,,,
56006,4,27.6,Galle,,,,,,,,,,
56007,3.2,27.9,Galle,,,,,,,,,,
56008,8.9,28.1,Galle,,,,,,,,,,
56009,6.4,28,Galle,,,,,,,,,,
56010,8.8,27.7,Galle,,,,,,,,,,
56011,35.6,26.7,Galle,,,,,,,,,,
56012,21.2,26.2,Galle,,,,,,,,,,
56013,0,28.6,Galle,,,,,,,,,,
56014,0,28.4,Galle,,,,,,,,,,
56015,3.7,28.1,Galle,,,,,,,,,,
56016,7.4,27.1,Galle,,,,,,,,,,
56017,2.8,27.6,Galle,,,,,,,,,,
56018,0.9,28,Galle,,,,,,,,,,
56019,2,28.4,Galle,,,,,,,,,,
56020,11.5,27,Galle,,,,,,,,,,
56021,8.8,26.8,Galle,,,,,,,,,,
56022,8.4,27.9,Galle,,,,,,,,,,
56023,4,28.6,Galle,,,,,,,,,,
56024,7.6,27.8,Galle,,,,,,,,,,
56025,10,27.4,Galle,,,,,,,,,,
56026,6.8,27.5,Galle,,,,,,,,,,
56027,5.1,27.5,Galle,,,,,,,,,,
56028,5.2,27.6,Galle,,,,,,,,,,
56029,7.1,27.9,Galle,,,,,,,,,,
56030,12.1,26.8,Galle,,,,,,,,,,
56031,18.6,27,Galle,,,,,,,,,,
56032,4.5,27.4,Galle,,,,,,,,,,
56033,1.5,28.1,Galle,,,,,,,,,,
56034,3.2,28,Galle,,,,,,,,,,
56035,1.5,28.1,Galle,,,,,,,,,,
56036,5.3,28.3,Galle,,,,,,,,,,
56037,2.9,28.2,Galle,,,,,,,,,,
56038,4.3,27.8,Galle,,,,,,,,,,
56039,6.5,27.4,Galle,,,,,,,,,,
56040,7.6,27.3,Galle,,,,,,,,,,
56041,8.2,28.1,Galle,,,,,,,,,,
56042,18.8,27.8,Galle,,,,,,,,,,
56043,3.3,28.6,Galle,,,,,,,,,,
56044,6.7,27.7,Galle,,,,,,,,,,
56045,8,28.5,Galle,,,,,,,,,,
56046,0.9,28.8,Galle,,,,,,,,,,
56047,5.8,28.4,Galle,,,,,,,,,,
56048,2.9,28.8,Galle,,,,,,,,,,
56049,2.9,28.6,Galle,,,,,,,,,,
56050,5.6,28.5,Galle,,,,,,,,,,
56051,10.4,28,Galle,,,,,,,,,,
56052,12.6,27.4,Galle,,,,,,,,,,
56053,1.9,27.5,Galle,,,,,,,,,,
56054,1.5,28.3,Galle,,,,,,,,,,
56055,11.5,28.3,Galle,,,,,,,,,,
56056,11.5,27.2,Galle,,,,,,,,,,
56057,7.9,26.9,Galle,,,,,,,,,,
56058,0,28.4,Galle,,,,,,,,,,
56059,0.6,28.6,Galle,,,,,,,,,,
56060,1.7,28.2,Galle,,,,,,,,,,
56061,0.6,28.4,Galle,,,,,,,,,,
56062,0.5,28.5,Galle,,,,,,,,,,
56063,7.9,27.6,Galle,,,,,,,,,,
56064,1.8,27.7,Galle,,,,,,,,,,
56065,1.4,28.2,Galle,,,,,,,,,,
56066,1.8,28.6,Galle,,,,,,,,,,
56067,3.9,27.5,Galle,,,,,,,,,,
56068,5.3,27.1,Galle,,,,,,,,,,
56069,5.4,27.1,Galle,,,,,,,,,,
56070,3.7,27.1,Galle,,,,,,,,,,
56071,3.3,28.2,Galle,,,,,,,,,,
56072,5.4,28.2,Galle,,,,,,,,,,
56073,1.5,28.2,Galle,,,,,,,,,,
56074,0.6,28.4,Galle,,,,,,,,,,
56075,1.4,28.4,Galle,,,,,,,,,,
56076,0.2,28.6,Galle,,,,,,,,,,
56077,1,28.8,Galle,,,,,,,,,,
56078,4.9,28.1,Galle,,,,,,,,,,
56079,11.8,27.4,Galle,,,,,,,,,,
56080,14.4,26.5,Galle,,,,,,,,,,
56081,10,26.6,Galle,,,,,,,,,,
56082,6.2,27.4,Galle,,,,,,,,,,
56083,1.4,27.9,Galle,,,,,,,,,,
56084,1.9,28.2,Galle,,,,,,,,,,
56085,4.4,28,Galle,,,,,,,,,,
56086,8.7,27.6,Galle,,,,,,,,,,
56087,6.7,27.5,Galle,,,,,,,,,,
56088,0.3,28.4,Galle,,,,,,,,,,
56089,0,28.5,Galle,,,,,,,,,,
56090,0.5,28.4,Galle,,,,,,,,,,
56091,0,28.6,Galle,,,,,,,,,,
56092,8.4,27.7,Galle,,,,,,,,,,
56093,9.2,27.2,Galle,,,,,,,,,,
56094,2.7,27.9,Galle,,,,,,,,,,
56095,0.5,28.6,Galle,,,,,,,,,,
56096,6.1,27.5,Galle,,,,,,,,,,
56097,9.8,27.2,Galle,,,,,,,,,,
56098,5.7,27.3,Galle,,,,,,,,,,
56099,11.1,27,Galle,,,,,,,,,,
56100,4.6,27.6,Galle,,,,,,,,,,
56101,5.3,27.3,Galle,,,,,,,,,,
56102,1.5,27.7,Galle,,,,,,,,,,
56103,4.3,26.7,Galle,,,,,,,,,,
56104,17.3,26.7,Galle,,,,,,,,,,
56105,4.9,26.9,Galle,,,,,,,,,,
56106,0.5,27.8,Galle,,,,,,,,,,
56107,7.3,26.9,Galle,,,,,,,,,,
56108,4.6,27,Galle,,,,,,,,,,
56109,0.4,27.6,Galle,,,,,,,,,,
56110,0.6,27.7,Galle,,,,,,,,,,
56111,0.7,28,Galle,,,,,,,,,,
56112,0.6,27.9,Galle,,,,,,,,,,
56113,2.6,27.5,Galle,,,,,,,,,,
56114,1.8,27.4,Galle,,,,,,,,,,
56115,5.5,27.4,Galle,,,,,,,,,,
56116,10.3,26.8,Galle,,,,,,,,,,
56117,10.6,26.4,Galle,,,,,,,,,,
56118,5.2,26.7,Galle,,,,,,,,,,
56119,1.4,27.8,Galle,,,,,,,,,,
56120,4.4,27.9,Galle,,,,,,,,,,
56121,7.3,27.2,Galle,,,,,,,,,,
56122,4,27.4,Galle,,,,,,,,,,
56123,9.4,27.2,Galle,,,,,,,,,,
56124,2.4,28,Galle,,,,,,,,,,
56125,5.3,27.6,Galle,,,,,,,,,,
56126,0.5,28.2,Galle,,,,,,,,,,
56127,0.4,28.4,Galle,,,,,,,,,,
56128,2.3,27.7,Galle,,,,,,,,,,
56129,2.6,26.8,Galle,,,,,,,,,,
56130,29.1,26.7,Galle,,,,,,,,,,
56131,1.8,26.4,Galle,,,,,,,,,,
56132,0.6,28,Galle,,,,,,,,,,
56133,6.5,27.7,Galle,,,,,,,,,,
56134,0.4,28.1,Galle,,,,,,,,,,
56135,3.1,28,Galle,,,,,,,,,,
56136,3.1,27.8,Galle,,,,,,,,,,
56137,3.9,27.2,Galle,,,,,,,,,,
56138,8.4,26.9,Galle,,,,,,,,,,
56139,11.8,27,Galle,,,,,,,,,,
56140,11.1,26.7,Galle,,,,,,,,,,
56141,11.9,26.3,Galle,,,,,,,,,,
56142,9.8,27.4,Galle,,,,,,,,,,
56143,11.7,26.8,Galle,,,,,,,,,,
56144,3.4,27.3,Galle,,,,,,,,,,
56145,2.7,27.3,Galle,,,,,,,,,,
56146,2.9,27.4,Galle,,,,,,,,,,
56147,18.4,26.4,Galle,,,,,,,,,,
56148,5.2,26.6,Galle,,,,,,,,,,
56149,12.1,26.9,Galle,,,,,,,,,,
56150,1.2,27.6,Galle,,,,,,,,,,
56151,1.5,26.4,Galle,,,,,,,,,,
56152,1.9,26.9,Galle,,,,,,,,,,
56153,1.1,27.8,Galle,,,,,,,,,,
56154,6.4,26.9,Galle,,,,,,,,,,
56155,1.8,26.9,Galle,,,,,,,,,,
56156,1.9,28,Galle,,,,,,,,,,
56157,7.4,27.5,Galle,,,,,,,,,,
56158,9.1,27.4,Galle,,,,,,,,,,
56159,11.7,26.8,Galle,,,,,,,,,,
56160,5.1,27,Galle,,,,,,,,,,
56161,10.8,27.2,Galle,,,,,,,,,,
56162,19.8,27.2,Galle,,,,,,,,,,
56163,5.4,27.6,Galle,,,,,,,,,,
56164,8.2,27.8,Galle,,,,,,,,,,
56165,10.9,27.2,Galle,,,,,,,,,,
56166,0.8,28.2,Galle,,,,,,,,,,
56167,12.9,27.3,Galle,,,,,,,,,,
56168,16.9,26.2,Galle,,,,,,,,,,
56169,20.7,26.4,Galle,,,,,,,,,,
56170,16.6,25.8,Galle,,,,,,,,,,
56171,10,26.2,Galle,,,,,,,,,,
56172,15.1,26.2,Galle,,,,,,,,,,
56173,49.6,25.8,Galle,,,,,,,,,,
56174,16.3,26,Galle,,,,,,,,,,
56175,2.4,27.8,Galle,,,,,,,,,,
56176,2.6,27.3,Galle,,,,,,,,,,
56177,2.5,27.7,Galle,,,,,,,,,,
56178,8.3,27.2,Galle,,,,,,,,,,
56179,7,26.3,Galle,,,,,,,,,,
56180,4.3,27.4,Galle,,,,,,,,,,
56181,0.9,27.4,Galle,,,,,,,,,,
56182,2.6,27.7,Galle,,,,,,,,,,
56183,1.9,26.6,Galle,,,,,,,,,,
56184,4.3,27.2,Galle,,,,,,,,,,
56185,1.5,27.8,Galle,,,,,,,,,,
56186,7.4,27.1,Galle,,,,,,,,,,
56187,9,26.8,Galle,,,,,,,,,,
56188,4.8,26.8,Galle,,,,,,,,,,
56189,5.6,26.9,Galle,,,,,,,,,,
56190,22.8,26.7,Galle,,,,,,,,,,
56191,7.4,26.7,Galle,,,,,,,,,,
56192,10.5,26.6,Galle,,,,,,,,,,
56193,5.8,27,Galle,,,,,,,,,,
56194,10.4,26.5,Galle,,,,,,,,,,
56195,5.5,26.9,Galle,,,,,,,,,,
56196,15.5,27.4,Galle,,,,,,,,,,
56197,30.2,26.8,Galle,,,,,,,,,,
56198,63.4,26,Galle,,,,,,,,,,
56199,48,25.3,Galle,,,,,,,,,,
56200,14.7,26.7,Galle,,,,,,,,,,
56201,11.8,26.2,Galle,,,,,,,,,,
56202,21.7,26.4,Galle,,,,,,,,,,
56203,6.6,26.6,Galle,,,,,,,,,,
56204,6.5,26.6,Galle,,,,,,,,,,
56205,5.7,26.9,Galle,,,,,,,,,,
56206,15.6,26.4,Galle,,,,,,,,,,
56207,24,26.4,Galle,,,,,,,,,,
56208,16.4,26.3,Galle,,,,,,,,,,
56209,5.2,26.7,Galle,,,,,,,,,,
56210,20.7,26.3,Galle,,,,,,,,,,
56211,60.6,26.6,Galle,,,,,,,,,,
56212,13.8,26.6,Galle,,,,,,,,,,
56213,36.8,26.5,Galle,,,,,,,,,,
56214,8.3,26.6,Galle,,,,,,,,,,
56215,7.9,27.3,Galle,,,,,,,,,,
56216,7.8,26.5,Galle,,,,,,,,,,
56217,28.3,26.8,Galle,,,,,,,,,,
56218,29.7,25.7,Galle,,,,,,,,,,
56219,15.7,26,Galle,,,,,,,,,,
56220,11.3,25.4,Galle,,,,,,,,,,
56221,1.9,26.7,Galle,,,,,,,,,,
56222,0.5,27.9,Galle,,,,,,,,,,
56223,0.8,28.1,Galle,,,,,,,,,,
56224,2.3,27.1,Galle,,,,,,,,,,
56225,2.2,27.5,Galle,,,,,,,,,,
56226,4.9,26.9,Galle,,,,,,,,,,
56227,1.4,27.6,Galle,,,,,,,,,,
56228,7.2,27.1,Galle,,,,,,,,,,
56229,0.4,27.4,Galle,,,,,,,,,,
56230,0.5,27.7,Galle,,,,,,,,,,
56231,1.8,27.4,Galle,,,,,,,,,,
56232,0.1,27.6,Galle,,,,,,,,,,
56233,0.7,27,Galle,,,,,,,,,,
56234,17.8,26.9,Galle,,,,,,,,,,
56235,7.6,26.4,Galle,,,,,,,,,,
56236,18.8,26.5,Galle,,,,,,,,,,
56237,4.6,26.7,Galle,,,,,,,,,,
56238,10.4,27.4,Galle,,,,,,,,,,
56239,11.8,26.7,Galle,,,,,,,,,,
56240,4.4,26.9,Galle,,,,,,,,,,
56241,10.7,26.7,Galle,,,,,,,,,,
56242,30.2,26.7,Galle,,,,,,,,,,
56243,52.5,26.2,Galle,,,,,,,,,,
56244,4.1,27.2,Galle,,,,,,,,,,
56245,18.1,26.5,Galle,,,,,,,,,,
56246,7.3,26.5,Galle,,,,,,,,,,
56247,5.2,26.9,Galle,,,,,,,,,,
56248,1,27.8,Galle,,,,,,,,,,
56249,7.5,26.6,Galle,,,,,,,,,,
56250,4.1,27.3,Galle,,,,,,,,,,
56251,6.5,26.9,Galle,,,,,,,,,,
56252,0.8,27,Galle,,,,,,,,,,
56253,7.8,26.4,Galle,,,,,,,,,,
56254,6.8,25.9,Galle,,,,,,,,,,
56255,0,27.4,Galle,,,,,,,,,,
56256,1.5,27.1,Galle,,,,,,,,,,
56257,0.1,27.2,Galle,,,,,,,,,,
56258,0,27.6,Galle,,,,,,,,,,
56259,0.4,27.1,Galle,,,,,,,,,,
56260,0.1,27.3,Galle,,,,,,,,,,
56261,0.9,27.4,Galle,,,,,,,,,,
56262,21.7,26.9,Galle,,,,,,,,,,
56263,0.7,27.1,Galle,,,,,,,,,,
56264,4.3,27.1,Galle,,,,,,,,,,
56265,0.4,27.7,Galle,,,,,,,,,,
56266,0.1,27.7,Galle,,,,,,,,,,
56267,0.1,27.5,Galle,,,,,,,,,,
56268,0.2,27,Galle,,,,,,,,,,
56269,0,27.8,Galle,,,,,,,,,,
56270,0.5,28,Galle,,,,,,,,,,
56271,0.4,27.6,Galle,,,,,,,,,,
56272,3.7,27.4,Galle,,,,,,,,,,
56273,0.6,27.4,Galle,,,,,,,,,,
56274,0.6,26.9,Galle,,,,,,,,,,
56275,0,27.8,Galle,,,,,,,,,,
56276,0,28,Galle,,,,,,,,,,
56277,1.7,27.1,Galle,,,,,,,,,,
56278,0.7,27.3,Galle,,,,,,,,,,
56279,1.8,26.9,Galle,,,,,,,,,,
56280,0,26.6,Galle,,,,,,,,,,
56281,0,26.8,Galle,,,,,,,,,,
56282,0,27,Galle,,,,,,,,,,
56283,0.4,27,Galle,,,,,,,,,,
56284,0,27,Galle,,,,,,,,,,
56285,0,27.7,Galle,,,,,,,,,,
56286,0.2,28.3,Galle,,,,,,,,,,
56287,1.6,28.3,Galle,,,,,,,,,,
56288,0,28.4,Galle,,,,,,,,,,
56289,1.7,27.7,Galle,,,,,,,,,,
56290,4.5,28,Galle,,,,,,,,,,
56291,6.2,28,Galle,,,,,,,,,,
56292,4.2,27.5,Galle,,,,,,,,,,
56293,1.5,27.1,Galle,,,,,,,,,,
56294,1.2,27,Galle,,,,,,,,,,
56295,1.2,26.6,Galle,,,,,,,,,,
56296,0,27,Galle,,,,,,,,,,
56297,0,27,Galle,,,,,,,,,,
56298,0.1,28.1,Galle,,,,,,,,,,
56299,0,27.4,Galle,,,,,,,,,,
56300,0,27.5,Galle,,,,,,,,,,
56301,0,27.7,Galle,,,,,,,,,,
56302,0,27.6,Galle,,,,,,,,,,
56303,0.9,28.1,Galle,,,,,,,,,,
56304,0,27.8,Galle,,,,,,,,,,
56305,0.1,28.6,Galle,,,,,,,,,,
56306,6.2,27.8,Galle,,,,,,,,,,
56307,6.2,27.3,Galle,,,,,,,,,,
56308,1,27.3,Galle,,,,,,,,,,
56309,0.4,27.3,Galle,,,,,,,,,,
56310,0.6,27.8,Galle,,,,,,,,,,
56311,0.6,27.8,Galle,,,,,,,,,,
56312,8.8,26.9,Galle,,,,,,,,,,
56313,2.5,27.6,Galle,,,,,,,,,,
56314,1.2,28.4,Galle,,,,,,,,,,
56315,0.3,28.1,Galle,,,,,,,,,,
56316,2.1,27.7,Galle,,,,,,,,,,
56317,5.4,27,Galle,,,,,,,,,,
56318,0.6,28.4,Galle,,,,,,,,,,
56319,0,28.4,Galle,,,,,,,,,,
56320,0,27.1,Galle,,,,,,,,,,
56321,1.6,28.1,Galle,,,,,,,,,,
56322,8.2,27.2,Galle,,,,,,,,,,
56323,0,28.5,Galle,,,,,,,,,,
56324,1.3,28.2,Galle,,,,,,,,,,
56325,0.1,28.8,Galle,,,,,,,,,,
56326,0.4,28.7,Galle,,,,,,,,,,
56327,0,28.7,Galle,,,,,,,,,,
56328,0.3,28.9,Galle,,,,,,,,,,
56329,0.3,29.2,Galle,,,,,,,,,,
56330,0.2,29.2,Galle,,,,,,,,,,
56331,0.5,29.2,Galle,,,,,,,,,,
56332,1.7,29.1,Galle,,,,,,,,,,
56333,1.8,28.7,Galle,,,,,,,,,,
56334,0,29.1,Galle,,,,,,,,,,
56335,0.2,29,Galle,,,,,,,,,,
56336,0.1,29.4,Galle,,,,,,,,,,
56337,0.6,29.8,Galle,,,,,,,,,,
56338,0.1,29.5,Galle,,,,,,,,,,
56339,1.5,29.2,Galle,,,,,,,,,,
56340,0,29.1,Galle,,,,,,,,,,
56341,0,29.1,Galle,,,,,,,,,,
